,title,author,read_cnt,reply_cnt,timestamp
291,易联众(300096)今天异动，易联众具有金融科技、Al大模型、华为、腾讯、蚂蚁,招财来财得双双,30,0,08-09 11:26
292,大盘涨上去了，没有持股卷商一样绿,懒懒澜澜,24,0,08-09 11:26
293,无量，无语,一米阳光1302,13,0,08-09 11:26
294,死猪不怕开水烫,吃饱啦,14,0,08-09 11:26
295,分不清敌友是件很恐怖的事情,我们都赢麻了,14,0,08-09 11:26
296,A股牛市多，牛又来了，一定让散户发财,金玉满斗地子牙,26,0,08-09 11:26
297,牛市牛市，跌的股票不到80%，真牛,后悔来不及了,20,0,08-09 11:26
298,连续押注大盘涨跌第三天[旺柴][毛估估]看来今天又又猜错了[滴汗],油腻大叔爱玩股,44,0,08-09 11:26
299,缩量调整能否回暖,趋势104,52,0,08-09 11:25
300,活跃资本市场，快上。。,股市断魂,18,0,08-09 11:25
301,大市微妙，热股还要继续捂热!,东游8戒,662,13,08-07 04:21
302,我真的很想销户了,基民183d2k0935,10,0,08-09 11:25
303,看了最近一个月主力净流入只红了两次，主力资金都去哪了[捂脸],荒唐的马,13,0,08-09 11:25
304,本次牛市预计持续一天，请大家珍惜,坐等爱奉六,10,0,08-09 11:25
305,在这么去冲权重拉他指数，个股只会更低,股友0T7193903I,19,0,08-09 11:25
306,都吃到了吧！[奸笑][奸笑][奸笑][奸笑],往事輕如煙,162,1,08-09 11:21
307,想想也是都tm挣钱，谁打螺丝？,花10月初5生日,23,0,08-09 11:25
308,天天跌，一月就红那么2天,打败兔,24,0,08-09 11:25
309,温水煮青蛙，每天下来十几个点,春暖花开28508,19,0,08-09 11:25
310,一个热门板块第一波后，获利和解套肯定要出货的，卖压大就会调整,接盘侠也是侠,21,0,08-09 11:24
311,A股流动性越来越差，接着减持啊[捂脸],ST股神丨张婷,36,0,08-09 11:24
312,主力资金天天流出，还有人相信有牛？,一连老兵,19,0,08-09 11:24
313,又要交割了，明后天暴跌,股友Z10i527501,21,0,08-09 11:24
314,为什么8月大盘上涨概率低吗:因为机构不想让你赚钱补贴孩子上学上大学，因为有好的家,衙门股市,14,0,08-09 11:24
315,a股已经被玩坏了,大王二王6,23,0,08-09 11:24
316,A股胡了,虚空混沌,18,0,08-09 11:24
317,量都缩这样子了，不知道在等什么,股友cAZxBL,20,0,08-09 11:24
318,何氏眼科买个十万块钱玩玩试试新指标，输赢与我无关！,真假神一,70,0,08-09 11:24
319,[囧]又是3800家下跌，天天跌怎么玩,名字我不晓得,17,0,08-09 11:24
320,无法操作,股友Z33058X082,17,0,08-09 11:23
321,打着牛市名义把小散骗来又收割一荐,淘金之客,77,2,08-09 11:15
322,蒸蒸日上的股市一般都是跌跌不休的！,有杏也要梅,37,1,08-09 11:20
323,科技回流,酒无常山赵子龙,6257,45,08-07 01:14
324,A股；企稳信号明显，做好准备吧！,洪帮主,227,0,08-09 11:23
325,医药小心,股友P9cUBI,24,0,08-09 11:23
326,今天周二，首先明确观点，8月是震荡上涨的一个月，不会是普涨行情，只会是结构性行情,奇点1989,1269,4,08-08 07:08
327,#券商股行情结束了？#国家政策几十年从未提出过要活跌资本市场，这是根本性改变，券,主力追踪手,10,0,08-09 11:23
328,3250绝不是底，所谓专家都是大忽悠。,高贵de橄榄,70,4,08-09 11:18
329,为什么指数没怎么跌，个股却跌得要死。,炒股找风口就对了,89,3,08-09 11:14
330,是场真的活跃了。,吃定中字头,18,0,08-09 11:23
331,就是不涨，真愁人,我爱吃蛋糕,22,0,08-09 11:23
332,真棒,浑圆太极掌门人,19,0,08-09 11:23
333,想什么呢？,股友2F2522d290,38,0,08-09 11:23
334,感恩,要你a三千,9,0,08-09 11:23
335,下周先正达上市，吸血600,股友y153023h13,39,0,08-09 11:23
336,半死不活的，已经四连阴了！,我心依然如初,20,1,08-09 11:16
337,还在诱多中,eoleol,29,0,08-09 10:36
338,最困难的时候，往往回想回顾一下走过的路，享受那些幸福的时刻，大西洋，这次会判断错,看天相风起云涌,722,10,08-09 05:02
339,大牛市[旺柴]，仅仅只有3500个个股是绿的,flyerstrike,70,2,08-09 11:17
340,明天还跌一天！10号开始反弹！！！,蛇形叼手,36,1,08-09 11:14
341,悄悄的涨，然后跌一星期,顾无崖,30,0,08-09 11:22
342,全网散户不能买，大盘股市开始回调了。3100在买。,股友thGeMy,48,2,08-09 11:16
343,降仓位,不价投财神帮不了,26,1,08-09 11:15
344,不用看不用急缺口必补钱先留着,财源老王,17,0,08-09 11:22
345,每天在搓衣板上搓来搓去,月无痕63,33,0,08-09 11:22
346,天天是阴跌,基民Lukdef,11,0,08-09 11:22
347,这是真正的权重股搭台小股唱戏，小股惨不忍睹！,艺通画室,16,0,08-09 11:22
348,证券涨其他板块跌，其他板块想动证券又开始下跌，这是活脱脱的割韭菜,股友tbuPqj,30,0,08-09 11:21
349,大家别走疯牛来了,招财善贾得雨晨,19,0,08-09 11:21
350,每天的新闻都是围绕房地产展开的，公积金，利率等，那没有公积金的呢,定一个亿的小目标,43,1,08-09 11:18
351,医药被查，还涨医药！厉害,大衰害人不浅,85,3,08-09 11:13
352,这就是所谓的让普通投资者赚钱，可能只是让更多人来接盘而已,还行不行,24,0,08-09 11:21
353,#券商股行情结束了？##龙虎榜解读##券商内测T+0单次回转交易？#,黄金巴菲颖,26,0,08-09 11:21
354,半天200亿流出,眉清目秀得枫树,23,0,08-09 11:21
355,个个都是垫背的！,金银暴富de韦小宝,25,0,08-09 11:21
356,继续发文件,牛市起点1000,24,0,08-09 11:21
357,上市游戏规则应该1.原始股价至少5-10年以上才能二级流通或者原始股份只能协议转,simonallan,14,0,08-09 11:21
358,牛市一直在延续！！！,股友976868F25x,33,0,08-09 11:21
359,券商股依然强势，耐心持有,东财网友6693513626511626,26,0,08-09 11:21
360,分时图做T《一》,青云栈道,376,4,08-09 08:46
361,没有增量资金了，钱被割走了[哭]。以后只能拉银行和券商创造所谓的牛市，继续割韭菜,ai古,16,0,08-09 11:21
362,什么脑接口，智能，医药！不拉金融，就得跌！没用！,森林法则你懂的,17,0,08-09 11:21
363,8.8复盘及明日计划,小小散的赚钱路,1205,8,08-08 07:39
364,亏得找不到家了,一米阳光1302,15,0,08-09 11:21
365,一片死水,n1428656107b1c398227,13,0,08-09 11:21
366,中药、西药：机构显示、三大机构拉高岀货、调仓换股、碰不得、赶紧逃离风险,飞黄积玉的小乔,25,0,08-09 11:20
367,每天过来看一下，啥时候可以买证券了，啥时候入金，其他的都是扯淡。。。,慎点有毒521,21,0,08-09 11:20
368,再也不信所谓的牛市MD,淘金之客,24,0,08-09 11:20
369,医药板块的春天来了，满仓梭哈跑步进场！,牛牛快到碗里来,15,0,08-09 11:20
370,这是咋啦……,大王悠然来巡山,27,1,08-09 10:43
371,可以哦，这市场活跃的还行[笑哭][笑哭][笑哭][抓狂],赞我的人赚大钱,74,2,08-09 11:15
372,服,三个干,65,2,08-09 11:16
373,除了券商一片死气沉沉,美好的高港,70,3,08-09 11:07
374,营长看医药反腐之黄金坑（1）,陈营长极品投资,8206,55,08-08 11:16
375,4200支股票待涨！！！！！！！！！！！！,草根经济学老师,24,0,08-09 11:19
376,说好的牛呢,盆满斗金的明月心,10,0,08-09 11:19
377,高开低走是谁的专利产品,炒股就是瞎扯蛋,19,0,08-09 11:19
378,跌啊,股友5WY7550792,16,0,08-09 11:19
379,胡锡进，快点来点评市场吧,红A游击队,11,0,08-09 11:19
380,2023-8-8总仓位61.95%盈亏+4.24%加仓持股43交易日成本24.5,低头看天,1424,27,08-08 03:22
381,模拟两个月翻倍，实盘亏了几大千[哭],Y一路长虹,27,0,08-09 11:19
382,内资不要犹豫，继续加大力度保持。争取完成六百亿,I不停涨,26,0,08-09 11:19
383,不要的,依窗观潮,17,0,08-09 11:18
384,心累，亏了20万。。。主力救救我啊吧，亏了20万，还没娶老婆,绿绿绿很环保,609,21,08-09 10:31
385,一直这样没人跟你玩了,刺客不在山西,21,0,08-09 11:18
386,A股下午走势已定！上午缩量调整，下午必然会这样走！,爱股先生,86,0,08-09 11:18
387,增加了一个“华虹”，还是这点量！可想而知！,扬为人,10,0,08-09 11:18
388,还有80点回头,zhengYY3902,21,0,08-09 11:18
389,空仓，空仓，空仓,长牛齐天,27,0,08-09 11:18
390,3250比3140的时候还多赔了几万,江湖人称满仓干,33,1,08-09 11:12
391,牛市结束了？各回各家，洗洗睡吧,知足常乐cash,65,1,08-09 11:16
392,截止11.18分内资诸够流出200亿。,不再犯同样的错,28,0,08-09 11:18
393,就这让人相信牛市来了？？？,股海揭金,83,3,08-09 11:10
394,牛市？？呵呵呵,我要改名了老铁,77,4,08-09 11:07
395,我昨天说什么来着？a股两年半来下跌程度最深时间最长的板块——医疗板块的止跌反弹标,俊秀之小山竹,73,2,08-09 11:08
396,可以涨，但是得先把散户踢下车，这就是[旺柴],牛犇犇,63,0,08-09 11:17
397,来吧开始表演吧[捂脸][笑哭],NDYD1,15,0,08-09 11:17
398,涨一天跌四天？,癸某年旺财发财啊,10,0,08-09 11:17
399,牛又跑了[为什么][为什么][为什么],小和尚乖乖乖,34,0,08-09 11:17
400,。。。。,足智为富得若素,22,0,08-09 11:17
401,牛市要来了，大家赶紧加仓[偷笑],股海无涯苦作舟丶,21,0,08-09 11:17
402,港股受制于美元离岸人民币，把港股拉上去大a才有希望，年初的行情就是从港股腾讯开始,足智多谋地老顽童,21,0,08-09 11:17
403,【8月9日星期三重点关注：即将迎来爆发的三大板块及个股！】,预市先知,1355,4,08-09 07:01
404,大A真,湖中1263,16,0,08-09 11:17
405,引导扶持的房地产动能消耗完后，缺口必补的规律也快要实现了，中小投资者不跟随的概念,顺势而为1314168,17,0,08-09 11:17
406,存量资金就这些，一会儿打打这个板块，一会儿拉拉这个板块，量不起，走不远,n828413679984640,127,3,08-09 11:03
407,8月4日（周五）壹哥操盘策略,财经壹股红,1738,22,08-04 08:53
408,林州重机涨停，个股异动解析：机器人+煤炭设备+摘帽+虹膜识别1、公司与中科院自动,深海巨龙,1630,3,08-03 07:28
409,让股民都赚钱,拿住一片喇叭花,40,1,08-09 11:12
410,浙江道教学院：每年招全日制本科60人，学费全免，包吃包住包分配！,白马飞奔黑马过林,54,0,08-09 11:16
411,【射冰复盘】8月8日-买买买！,斗室射冰,551,8,08-08 10:39
412,前几天喊的那么嗨这,股友p8073f5970,24,0,08-09 11:16
413,就这点钱,韩小七,23,0,08-09 11:16
414,一晃，一年过去了，大盘跌了500多点。现在的位置是底部区域了，按计划继续寻找下一,熊吃人,385751,7652,10-13 03:21
415,双龙出海，倒车接人，调仓良机现,述心丶,120,0,08-09 08:54
416,狗内资一上午就跑200多亿,三块钱花五天,13,0,08-09 11:16
417,大盘没怎么跌，我的账户跌了20%，我没办法活跃。,镰刀弯弯,31,1,08-09 11:11
418,拉稀了，快跑,住系来了也是韭菜,16,0,08-09 11:16
419,汇率就是压在股市上的一座山，从汇率看经济面，想涨不是凭口扯，指标那是人性做出来的,n143416103903419,31,1,08-09 11:09
420,下跌牛[大笑],波段绝技,31,1,08-09 11:12
421,这行情玩什么？还不如睡大觉,明知山里,37,0,08-09 11:15
422,不是回踩，就是在回踩的路上——8月8日基金买卖参考,雨泽天下,829,4,08-08 02:39
423,靠整天忽悠玩不转了，[呲牙][呲牙]散户现在亏的猴精猴精了！,雨潇潇风飘飘,6907,345,07-10 11:42
424,太沉闷了，除了医、药品反弹，毫无生气和热点。[滴汗],袅上青云,21,0,08-09 11:15
425,重大利好海鸥住工：为了更好的实现人机交互公司目前主要在部分温控器产品中加入语音模,股友153120fV21,16,0,08-09 11:15
426,一边喊牛市，一边狠命跑，真牛[捂脸],zts33,59,1,08-09 11:10
427,顺势而为,神剑SUN,492758,6721,03-06 09:08
428,汽车医药地产证券，你是会拉的,细心信心,32,0,08-09 11:15
429,这市场也够活跃了[哼],发奋图强得睡莲,64,1,08-09 11:06
430,自从7.24日要搞活证券市场来，我的账号天天是绿的。还是别搞活了。,gz鸽子,28,0,08-09 11:15
431,还继续套人，怎么好的了。,顾无崖,14,0,08-09 11:15
432,上午半死不活！下午飞流直下！闹着玩呢？,股友za1EAH,18,0,08-09 11:15
433,不管你咋样洗，你也是个脏东西。,零和博弈668,61,1,08-09 11:10
434,地产连续多天下砸，板块一度涨幅第一，说明主力资试盘流入明明，明天医药有跌地产接力,夜F0VJ75,16,0,08-09 11:14
435,奄奄一息！死气沉沉一点不为过！！！,股友zHjN55,19,0,08-09 11:14
436,谁在赚钱啊,kimgoen,113,4,08-09 11:00
437,我讨厌药不能停的行情，其他板块都动不了了。大盘跟死猪一样，连续几天都在阴跌，啥时,葱鸭要涨停,29,0,08-09 11:14
438,利好马上就来了大家一定挺住，挺住！,股友6Y20268f96,10,0,08-09 11:14
439,250守不住，必破无疑！熬吧，没实质利好大家一起熬吧！！[滴汗][滴汗],股友380brV,12,0,08-09 11:14
440,不出实质性政策活跃市场，下周会暴跌,一路随行,19,0,08-09 11:14
441,！,山中一老农,9,0,08-09 11:14
442,为维护市场稳定向上，建议大股东对持股少于51%民营上市公司有地方国资委监管企业行,红亿發,802,62,07-18 09:49
443,就这德行还牛市？跌五天,人在江湖31,32,0,08-09 11:14
444,再回3000点。,股友dVaoqE,19,0,08-09 11:14
445,从PPI下降看经济基本面,价值引力场,67,0,08-09 11:13
446,哈哈，反腐利好医药，下半年是医药的天下。,主力带我吃肉肉,56,2,08-09 11:08
447,真塔吗恶心,股友50636Gu529,22,0,08-09 11:13
448,连跌4天优秀。,湖南玩家,18,0,08-09 11:13
449,大盘很活跃，都赚钱了？,木甲林,17,0,08-09 11:13
450,3164的缺口必补,追涨杀跌翘楚,19,0,08-09 11:13
451,头脑一热被忽悠进来了，眼前一黑割出来了。消费个鸟啊[好困惑],n14080002814c29e2119,16,0,08-09 11:13
452,上证指数看年线啊，20年均钱是底部，政策底。,股友rzWcWX,21,0,08-09 11:13
453,融券做空业务不取a股永无牛市！,丰收的季节A,24,0,08-09 11:13
454,保3250有意义吗？,金银LLL,35,0,08-09 11:13
455,这波行情主线是医疗。,庚辛金盘股,46,0,08-09 11:13
456,又是一新题材,股友06V990Y630,32,0,08-09 11:13
457,量缩的有点多，成交量太低没啥机会,橘子代王,34,0,08-09 11:13
458,什么玩意儿！,n14356752075b2d2,13,0,08-09 11:12
459,A股的常态就是主力天天净流出几佰个亿，个股三千多只下跌！天天探底日日跌，才见翻红,股友sBQgtF4296,18,0,08-09 11:12
460,券商行情还是要看大权重股的表现,完美百分百,90,0,08-09 01:23
461,继续半死不活,基民tonBUE,14,0,08-09 11:12
462,今天也就这样了，没有大跌已经是万幸了。大概率两市成交量又要到8000亿以下,小白Jeff,41,2,08-09 11:08
463,要点脸吧,股友G3P6bQ,12,0,08-09 11:12
464,暴跌之后医药板块到底了吗？,雨泽天下,1629,9,08-08 05:03
465,就这样吧，每天也不要考虑什么主线，次线就看每天板块最强就行了，药今天猛但也离不开,老股民马哥,75,0,08-09 11:12
466,明天黑4破3200,非法字符7,19,0,08-09 11:12
467,大A涨不涨，还得看白酒；白酒拉一拉，大A爽到家,屠灭四方,40,0,08-09 11:12
468,不出意外，内资机构今天上午又活跃200亿。,HX7C9B8,27,0,08-09 11:12
469,简直，什么活跃资本市场！,c1484181418846867,18,0,08-09 11:12
470,看好3150，并持续看好3000，最终看2700,罗斯啊罗斯,26,2,08-09 11:06
471,毫不犹豫坚定信心满仓干！今年一定会到起点4000的，真的不会再骗大家的。,n326413441365000,35,1,08-09 10:57
472,指数没有变化，账户每天平均下跌0.几，不知不觉钱就没了！安乐死！快绝望的时候又暴,股友7038L6R605,12,0,08-09 11:11
473,说五穷六绝等七翻身，结果七月是煎完正面翻身煎反面，接着说七月不行了还要等八月，后,不要追跌,32,0,08-09 11:11
474,券商强势，传媒领涨——8月7日部分主题行业基金买卖参考,雨泽天下,517,2,08-07 01:12
475,指数涨的时候没赚钱，指数跌的时候都没少亏吧,股友027F72z836,38,0,08-09 11:11
476,哦豁，又套一批[吃瓜],皮卡柴,34,0,08-09 11:11
477,A股：盘后两大利空袭来，明天能否修复成功，做一个预判！,洪帮主,1370,9,08-08 10:30
478,让我们这些散户真正理解一下，什么是越有钱的越有钱,堆金成章的尔泰,25,0,08-09 11:11
479,牛来吃韭菜了[兴奋][兴奋],怕股票,20,0,08-09 11:11
480,3250关键位，不能有效跌破,三好论股,55,0,08-09 11:11
481,现在来看，多空还是在环绕着3256-和3238之间争夺[怒]#券商股行情结束了？,捂股丰登i,14,0,08-09 11:11
482,每天暴跌,股友95M93513z9,12,0,08-09 11:11
483,厦门港务60日线支撑到位了，可以买入了，加油加油干上去,股东做短线,22,0,08-09 11:11
484,天天就是TM全绿,股友EVfpJk,17,0,08-09 11:10
485,歇口气，下午再来,LuoShu,27,0,08-09 11:10
486,金融板块退潮，超跌软件科技 资金流入明显！以及消费题材+暑假 旅游酒店机场食品！,夜F0VJ75,115,3,08-07 02:56
487,本月3400可期待，国运,大章鱼侠,15,0,08-09 11:10
488,跌差不多快涨了，但是注意切换！（20230808复盘）,大然玩股,317,1,08-08 11:13
489,打算割肉么看空就能赢90%,股友8932i5R186,57,1,08-09 11:03
490,大盘整体跌幅不大，但是个股有三千六百多家下跌，搞笑吧[笑哭][笑哭][笑哭][笑,格物致远,52,0,08-09 11:10
491,A50挺强呀，,峰道至简,27,0,08-09 11:10
492,五楼的喊话“活跃资本市场，增强投资者信心”后，7.25和7.28两根长阳作为市场,大雾迷踪817,258,1,08-09 11:02
493,利好在路上，大饼五彩缤纷,梦里翱翔,29,0,08-09 11:10
494,今天又没希望了！股民广痛苦颠熬着没完没了？,股友71887MU510,35,0,08-09 11:10
495,退出，退出，退出，重要的事说三遍。。。已经了,摩根说不适合投资,10,0,08-09 11:09
496,感谢大摩让我减仓，跪谢,老土豆wang1659,20,0,08-09 11:09
497,只有券商和地产企稳大盘才能止跌[摊手][摊手][摊手][摊手],永旺向钱,24,0,08-09 11:09
498,就是让你无法猜到该哪个板块什么时候开始上涨[旺柴],堆金成章的尔泰,38,0,08-09 11:09
499,牛皮还牛市,逆向卖买,27,1,08-09 11:03
500,怎么搞的？真的不行了吗？,n326413441365000,41,0,08-09 11:09
501,目前 超跌食品股、纺织服装、旅游酒店、 超跌软件比较强势，资金流入明显！,夜F0VJ75,82,4,08-08 10:39
502,周一盼周二上午盼下午一天盼一天，天天失望,股友03U918223A,21,0,08-09 11:09
503,每天十一点先小跳一下，下午再大跳一下,一念皆星河,19,0,08-09 11:09
504,促销费，让散户赚到钱。。。,亿坊天007,32,1,08-09 11:06
505,要科学合理的保持IPO，再融资常态化[大笑][大笑][大笑],红午Red8ull,25,0,08-09 11:09
506,大家不用慌，大量资金已经在路上了，快到啦[旺柴],浪里白条007,39,0,08-09 11:09
507,九层的票都在心电图模式！,财源利市地李秋水,16,1,08-09 11:01
508,继续看大金融表现！反弹！,lee777799,424,14,08-08 09:27
509,本周跌破3200就好了，哈哈,老土豆wang1659,17,0,08-09 11:08
510,靠创业板拉大盘,香域半山,21,0,08-09 11:08
511,科技是第一生产力[坏笑],乐呵呵的葡萄,38,0,08-09 11:08
512,再探3246,基民nzxHPg,22,0,08-09 11:08
513,这垃圾感觉，没得救了,UIYUYIU7168,16,0,08-09 11:08
514,活跃市场！,股友9Sb5pR,63,1,08-09 11:05
515,50支自选！7个红，怎么这些票动都不动,股友gGU1F1,15,0,08-09 11:08
516,天天跌,耐心点哦,24,0,08-09 11:08
517,向上大跌,全军覆没,23,0,08-09 11:08
518,永远不要对任何保持希望,一个开心的boy,47,0,08-09 11:08
519,中央国家政策利好、基金必然跑步进埸、历史大底区间,飞黄积玉的小乔,29,0,08-09 11:08
520,安居宝可以进入了,qulanlan,24,0,08-09 11:08
521,不破3100不买,股友l8929A5135,21,0,08-09 11:08
522,主力夹着尾巴逃跑了,宫爱马7491,31,0,08-09 11:08
523,我这个月红了3天，跌的比涨的都多，这个股市没法玩，就当大消费了退出了,顾大局得独角龙,14,0,08-09 11:08
524,关注医药类股，今天贯穿线。,个股开盘八法千牛,322,6,08-08 11:03
525,天天跌,千秋雪79,18,0,08-09 11:07
526,没有赚钱效应，哪有增量资金？,股海无涯80,16,0,08-09 11:07
527,从股市中赚钱，我哭一会。我当真了。,青海湖之神,14,0,08-09 11:07
528,变太股市,黄金导弹,24,0,08-09 11:07
529,创业板指数做成红的，还是三分之二以上个股下跌！,湘水余波2018,15,0,08-09 11:07
530,指数回去一点再下来，我的股票跌的更多了，5个点了跌，感觉要跌停了,定一个亿的小目标,14,0,08-09 11:07
531,下午两点半以后还要杀跌了，这次杀完就可以参与了了,股东做短线,38,0,08-09 11:07
532,神秘力量压制这大盘，拉起来立马砸下去。,股友536eR76988,15,0,08-09 11:07
533,股民都没钱了，都套着呢，谁还敢投吧,股友Z33058X082,14,0,08-09 11:06
534,这大盘一天天地都在干啥,落草的凤凰,17,0,08-09 11:06
535,这大半年权重涨上天都不回调，这不是牛市是什么？可惜就我买的股大盘涨不跟，大盘滞胀,回本马上销户,36,0,08-09 11:06
536,真的是无语，终身悔恨,股友cU5lFy,22,0,08-09 11:06
537,八月，打响至获利...（08-01）,心依旧_wang,721,31,07-31 06:07
538,真没想到，大盘还有贴吧？还这么多人发言？,基民182G6Y9551,22,0,08-09 11:06
539,不满仓，不空仓，跟大A磨……,股友DHjUs7,55,0,08-09 11:06
540,2023.8.7复盘,鹏哥仗剑走天涯,909,12,08-07 03:13
541,cro创新药，市场主力资金继续拉升这些,股友6lfIxP,22,0,08-09 11:06
542,说好的活跃市场的呢？？都玩跑得快吗？？,波段T哥,271,15,08-02 10:53
543,888,芦lw苇,10,0,08-09 11:06
544,7月经济数据出炉，解读如下最新数据显示，7月份，全国居民消费价格同比下降0.3%,一枚小游资,60,0,08-09 11:06
545,内资一个上午不到资金流出近200亿。可鄙！可恨！,股友nHk9mW,12,0,08-09 11:06
546,3236这么不肯去？,空仓等待拐头行动,12,0,08-09 11:06
547,怒吼吧,n1431677855aedde4829,17,0,08-09 11:06
548,周三A股独立，这里将决定反弹能否继续！,雨泽天下,531,4,08-08 11:46
549,还想挣点饭钱呢,沉着de大锦鲤,14,0,08-09 11:06
550,大盘要去补3178点的缺口了，看样子是这样的。,梦若神机v,11,0,08-09 11:06
551,说句实话，大家都明白，说是活跃市场，大家都知道的利好，根本不可能为散户抬轿，说白,人陌陌摸摸,22,0,08-09 11:06
552,美元软，你也硬不起来,ToyX,13,0,08-09 11:06
553,严查投机的,做回自己的,13,0,08-09 11:06
554,一群韭菜天天喊券商跌，这下好了跌了，你特妈亏的更多了吧[哈欠],不吃章鱼不NB,11,0,08-09 11:05
555,今天我没有赔钱超过多少兄弟,pxj1996,30,0,08-09 11:05
556,没庄的古一路跌 有庄的也不敢拉升,股友oy69288307,24,0,08-09 11:05
557,活跃资本市场，让投资者有一个满满的获得感！,ljmdyqlyh8377,9,0,08-09 11:05
558,三千多家下跌才是常态，哈哈哈,梭哈必亏,37,0,08-09 11:05
559,光电科技可以参与了，下午两点半以后买入，明天是黑色星期四，可以再加仓了,股东做短线,44,0,08-09 11:05
560,老子《道德经》中最重要的一句话和最核心的思想体系是“反者道之动、弱者道之用”，事,康66311,320,4,08-08 03:50
561,基金就是赔钱的货[吃瓜][吃瓜][吃瓜],基民202019,43,1,08-09 11:01
562,一根大阳线涨起来让大家看到牛市，然后回调一点一点套牢散户，然后散户割肉离场，然后,缠中说禅传人,226,7,08-09 10:28
563,天天拉贵州茅台又意义吗,股友K6Gftz,91,3,08-09 10:58
564,想回本好难，搞来搞去的，真是太难了,股友25061m1K26,65,1,08-09 11:02
565,你们的账户连续绿多少天了？我的7月红了4天，本月红了一天。你们的呢，听说一切向好,丷哈基米丷,114,6,08-09 10:50
566,放量上攻失败就下来补缺口咯，但牛市初期观点依旧不变，大盘调整的时候板块在做高低切,沉稳冷静自信,44,0,08-09 11:04
567,这股市没人敢投资,紫荆药业,24,0,08-09 11:04
568,中国股市不活跃，应该低价低市盈率破净的国企央企开始比如银行，所有正式员工不发工资,和气生财de达摩,109,2,08-09 10:52
569,2023年8月9日中国外汇交易中心受权公布人民币汇率中间价公告,白马飞奔黑马过林,434,1,08-09 10:20
570,永远不会上去的，券商已经不行了，现在拖累指数,善良的席顺昊,25,0,08-09 11:04
571,下午大跌,红绿龙弹焰,29,0,08-09 11:03
572,拉都没拉就开始割，个股真惨,股友8p357122C5,141,5,08-09 09:51
573,别进，下午大跌，散户都变精了,控制不住自己个,41,0,08-09 11:03
574,大盘一幅生无可恋的态势,明灯高照,23,0,08-09 11:03
575,3250,浪里白条007,27,0,08-09 11:02
576,短线目标：3456点～3480,科创金砖,33,2,08-09 10:54
577,应该少不了一个市场底吧,股舟剑侠,24,0,08-09 11:02
578,太难了，3300也许是不可逾越的，过了必须回来。,巴氏投资人,49,0,08-09 11:01
579,我呼吁A股散户千万不要上当接盘，都离开股市，大家快跑快跑快跑快跑,基民IDRTcs,41,1,08-09 10:58
580,说大盘和个股，深成为例：日周线形态没问题但量不够，两次冲击6.16-6.20号平,吉祥广进风清扬,1906,65,08-08 07:31
581,跑,基民emdulS,25,0,08-09 11:01
582,不要操纵市场,三国演义赌城风云,20,0,08-09 11:01
583,喝酒吃药,招财富贵的秦歌,28,0,08-09 11:01
584,8月8日李大霄：一轮没有人相信的大国牛渐行渐近,白马飞奔黑马过林,67811,1489,08-08 02:30
585,还有科技板块吗？,炒股不如炒房,17,0,08-09 11:01
586,同志们cro资金进的多,股友6lfIxP,58,0,08-09 11:00
587,11点，要变方向了？,胖胖的一个人,57,0,08-09 11:00
588,满仓医药房地产,三起三落遇满江红,50,2,08-09 10:54
589,看看港股，好吗？,niu熊谁知道,25,0,08-09 11:00
590,港股翻红了[加油][加油]加油,是虎不是猫o,43,1,08-09 10:57
591,买,中信小跟班砸大盘,23,0,08-09 11:00
592,过去救市拉升两桶油，现在可以拉升三个电讯股，试想一下，这三个股连拉3个顶板不退潮,股友bmUeuV,31,0,08-09 11:00
593,大A挣钱太难了，跳水第一名,看书炒股,22,0,08-09 11:00
594,股海博弈--------如何对付总庄、大庄、小庄？？？,股友P6O8090620,2250,249,07-07 10:08
595,拉茅台和银行稳指数发新股！[空仓],帕累托最优,34,0,08-09 11:00
596,光电科技调整到位，即将开始新一轮上涨了，今天下午2点半后可以参与了,股东做短线,39,0,08-09 11:00
597,后市慢牛拉升,易拉升,52,3,08-09 10:54
598,继续看空！,如言笔记,2366,48,08-07 08:44
599,绝大多数股票受伤后情绪稳定。！,印老韭,43,0,08-09 10:59
600,中国大牛市终于来了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,CsbyWdgpDzAmtf,112,5,08-09 10:39
601,假外资刻意护指数,PanraBlog8,50,0,08-09 10:42
602,看这样子，明天还得跌一跌。,认真负责de吃草,42,0,08-09 10:59
603,仓重者与庄共舞减仓兑现为主。,股友3720Y112u6,64,1,08-09 10:56
604,3250保卫战多空正在激烈交战,掐指算涨停,36,2,08-09 10:07
605,港股不装了,基民nzxHPg,33,1,08-09 10:54
606,牛市哪去了？,小散不散场,37,3,08-09 10:50
607,行情食之无味，看戏！,股友IP2Dvm,40,0,08-09 10:58
608,紧急提醒：短期市场最后一杀！,普通人神预测,106,6,08-09 09:43
609,资金选择了药，证券地产别想了,释然1,23,0,08-09 10:58
610,亏惨了，自从说要活跃证券市场开始，这个月亏了10万了，比今年其他月份都要亏的多，,股票涨起来,395,15,08-09 10:45
611,[惨!关灯吃面][惨!关灯吃面][惨!关灯吃面]大盘要翻红了，我的还没动，涨的什,炒股挣买肉,13,0,08-09 10:58
612,周三盘前策略08~09,龙哥论市,903,17,08-09 08:38
613,咱不是牛市吗？难不成是牛？,请叫我小八锅,75,4,08-09 09:45
